,i,j,steps,acidgas_Fm,acidgas_Fv,acidgas_CO2,acidgas_H2O,acidgas_H2S,acidgas_T,acidgas_P,air,air_SP,second_air2,air2_SP,COG,COG_SP,burner_input_T_SP,burner_input_T_PV,burner_inputP,burner_output_T_SP,burner_output_T_PV,burner_output_P_SP,burner_output_P_PV,fur_F,fur_inputT,fur_inputP,fur_temp,fur_outputT,fur_outputP_SP,fur_outputP_PV,WHB_F,WHB_inputT,WHB_inputP,WHB_outputT,WHB_outputP,SEP1_F,SEP1_P_SP,SEP1_P_PV,SEP1_T,HEATER1_F,HEATER1_input_T,HEATER1_input_P,HEATER1_output_T_SP,HEATER1_output_T_PV,HEATER1_output_P,cat1_F,cat1_input_temp,cat1_output_temp,cat1_input_P,cat1_output_P_SP,cat1_output_P_PV,cat1_deltaP,SEP2_F,SEP2_P_SP,SEP2_P_PV,SEP2_T,HEATER2_F,HEATER2_input_T,HEATER2_input_P,HEATER2_output_T_SP,HEATER2_output_T_PV,HEATER2_output_P,cat2_F,cat2_input_temp,cat2_output_temp,cat2_input_P,cat2_output_P_SP,cat2_output_P_PV,cat2_deltaP,SEP3_F,SEP3_P_SP,SEP3_P_PV,SEP3_T,B35_H2S,B35_SO2,ratio,ratioSP,conv
0,0.0,0.0,0.0,139.60432043463692,2467.4842942564437,39.40745878850028,45.92314101875003,54.273720627386595,83.75847332538298,1.6704183214572634,122.4804074378915,3422.058917483997,400.0802029470442,400.0,53.83474412122785,50.69763237168599,599.9999587739113,599.9620597637738,1.6219380286371634,1219.506405728874,1219.536513133704,1.622195,1.6220561259239636,288.2617233617702,185.19549231397068,1.571688002492296,977.7230441497007,982.7410034457488,1.571315,1.5709341844046236,284.62443390815145,982.7411115020705,1.5207386468569837,294.80372283447355,1.5206202171770271,284.62443390815145,1.520795,1.5201913881646139,154.96605072824227,268.5969899348268,154.96605106199482,1.423156971206351,356.2435927524967,356.2571842751151,1.4223579336130097,268.5969899348268,356.2571842751151,378.7172928173693,1.422159092278372,1.411445,1.411039518183083,11.119574095288964,267.4001599857392,1.361375,1.3609337217709057,66.20865651308229,204.79909394959182,66.20865650546176,1.264028987027613,190.0,190.30690070595426,1.4223579336130097,204.79909394959182,190.30690070595443,236.4899691428984,1.263671762367914,1.251615,1.2512937617750146,12.378000592899285,203.04927390832853,1.200915,1.20057936160638,134.8600489469903,0.014571703169693938,0.012369155331300848,1.1780677644834339,2.012651920994923,0.8998107842745753
1,0.0,1.0,1.0,139.52198365053957,2466.029004613778,39.38421678985732,45.89605615679618,54.241710703886056,83.75847332538298,1.6704183214572634,122.25022225347372,3420.0582571777304,399.99011179642366,400.0,53.81596223564365,50.68972575471561,599.9999587739113,600.0294734447148,1.6220225851617056,1219.506405728874,1219.5690108074346,1.622195,1.6221406234145614,287.942964462825,185.2808401720815,1.5718044549777197,977.3320871827609,982.2064523929581,1.571315,1.5710525612759603,284.33776811451014,982.2065537215207,1.520807580447868,293.44612830759075,1.5206894517605447,284.33776811451014,1.520795,1.5202612028153408,154.9574068475719,268.0002052237651,154.95740782060577,1.4231689193906598,356.7028923101915,356.70927698275807,1.4223735306506544,268.0002052237651,356.70927698275807,379.0992931992808,1.4221754516510123,1.411445,1.4111003194783172,11.075132172695179,266.7958113009479,1.361375,1.360869785995831,66.20719690129341,204.17055084545746,66.20719689773489,1.263923136342612,190.0,190.3516664980672,1.4223735306506544,204.17055084545746,190.35166649806735,236.64636495326258,1.263568054490815,1.251615,1.2512636667164811,12.304387774333847,202.39963995921886,1.200915,1.2004453646764701,134.85991192114906,0.014552313603750401,0.012365299104251989,1.176867092422081,2.012651920994923,0.9002308377217736
2,0.0,2.0,2.0,139.45122392161917,2464.7783375912013,39.36424275830418,45.87277959200547,54.214201571309516,83.75847332538298,1.6704183214572634,122.08678871959943,3418.3161862957004,399.95474458684936,400.0,53.8057578304749,50.68830237004246,599.9999587739113,600.0435750373696,1.6220771956553877,1219.506405728874,1219.5499451642258,1.622195,1.6221952061524707,287.70624579072904,185.34919485853254,1.5719044505367823,977.0989732239796,981.8952873056908,1.571315,1.5711539491539557,284.12206025940424,981.895350506471,1.5209260454969018,292.53305322427894,1.5208081339816055,284.12206025940424,1.520795,1.5203802954805978,154.94851915455828,267.65362432071913,154.94852053431026,1.4232559055156504,356.96531778980716,356.96918063478086,1.4224626625734127,267.65362432071913,356.96918063478086,379.32290677818077,1.4222650326311252,1.411445,1.411215758124472,11.049274506653273,266.448912267464,1.361375,1.3609489033933473,66.20556249146307,203.8917653575116,66.20556250955836,1.2639830221780621,190.0,190.2973201561714,1.4224626625734127,203.8917653575116,190.29732015617134,236.62534413877816,1.2636289566849002,1.251615,1.2513603991226392,12.268557562260973,202.11539480970373,1.200915,1.200496773098073,134.85979069862887,0.014531524790962244,0.012359531035012876,1.1757343178957522,2.012651920994923,0.900446573338004
3,0.0,3.0,3.0,139.40196994772413,2463.9077813889476,39.350339363764554,45.85657739151573,54.19505319244384,83.75847332538298,1.6704183214572634,121.97850168692455,3417.1002903754816,399.9515203478099,400.0,53.80206125618137,50.69043661669389,599.9999587739113,600.0335698362546,1.6221047783800313,1219.506405728874,1219.5182508621847,1.622195,1.622222781814875,287.54839442615105,185.3985425141218,1.5719740185604716,976.9560892785488,981.7055999835541,1.571315,1.5712244390343766,283.97766760214637,981.7055923196773,1.5210305623492488,291.9418153237564,1.5209127963014815,283.97766760214637,1.520795,1.5204852297213867,154.93883784850473,267.4326509123696,154.93883913287488,1.4233310871682185,357.12793025809714,357.13031121246144,1.4225392072326857,267.4326509123696,357.13031121246144,379.4707205674823,1.4223418621532764,1.411445,1.411308819293642,11.033042859634357,266.227949269037,1.361375,1.361044774230785,66.20377150500059,203.75123376182455,66.20377150614276,1.2640605653197636,190.0,190.22871142525523,1.4225392072326857,203.75123376182455,190.22871142525517,236.56486285033753,1.2637070475479404,1.251615,1.2514581814798913,12.248866068049091,201.97526593732883,1.200915,1.2005901373105579,134.85962956529835,0.01451286196884174,0.012353686123745952,1.1747798854097056,2.012651920994923,0.9005744037703035
4,0.0,4.0,4.0,139.3702199575372,2463.3466053316083,39.34137698762941,45.846133164058024,54.18270980584976,83.75847332538298,1.6704183214572634,121.9088460480095,3416.315355008536,399.96198582318726,400.0,53.80206305853804,50.69385213804614,599.9999587739113,600.0176948467622,1.6221148340880505,1219.506405728874,1219.4923523527086,1.622195,1.6222328407836935,287.44765169065164,185.43292665807155,1.5720188487193598,976.8671939269494,981.5879743326858,1.571315,1.5712698560086777,283.88548156338913,981.587999461465,1.521112729818547,291.5679691851933,1.5209950574993503,283.88548156338913,1.520795,1.5205676648572162,154.92870938480107,267.2918653014262,154.9287112642938,1.4233827042499645,357.22704970883643,357.22849526946715,1.4225916826216491,267.2918653014262,357.22849526946715,379.5697928364142,1.4223945161920315,1.411445,1.4113715205971522,11.022995594879292,266.0868073883082,1.361375,1.3611250198990918,66.20188424449283,203.67106420647656,66.201884320143,1.264118272553439,190.0,190.1693569105097,1.4225916826216491,203.67106420647656,190.16935691050963,236.50809381657024,1.263765083608056,1.251615,1.25152817420519,12.236909402866036,201.8967296027495,1.200915,1.2006755508298839,134.85941376475307,0.014496995940062858,0.012348329508009483,1.1740046239177282,2.012651920994923,0.9006650870433162
5,0.0,5.0,5.0,139.35095803171592,2463.0061538377495,39.33593973793953,45.83979691219254,54.175221381583846,83.75847332538298,1.6704183214572634,121.86508795738669,3415.838548282506,399.9757707835917,400.0,53.80378434032331,50.697243652644474,599.9999587739113,600.004079974163,1.622114942256193,1219.506405728874,1219.477454632041,1.622195,1.62223295605793,287.3855572036337,185.45625718379534,1.572046041197915,976.8109487746948,981.5139836996821,1.571315,1.5712974104952195,283.82876695245864,981.5139997063902,1.5211742240943458,291.3361612950782,1.5210566104345145,283.82876695245864,1.520795,1.5206293260731452,154.918373739521,267.20117850055107,154.9183757198797,1.4234145266074176,357.2866235729386,357.28748888206064,1.4226240473237903,267.20117850055107,357.28748888206064,379.6375959853145,1.4224269929588451,1.411445,1.4114101854775691,11.01680748127598,265.99549343937554,1.361375,1.3611856351006075,66.19993411995921,203.61980191397706,66.19993422426845,1.2641537310059603,190.0,190.12357530314964,1.4226240473237903,203.61980191397706,190.12357530314978,236.46530257689196,1.2638007584728936,1.251615,1.2515717223004759,12.229036172417773,201.84698773317587,1.200915,1.200741853982686,134.8591497663799,0.014483690830773428,0.012343548173446515,1.173381480531732,2.012651920994923,0.9007379288826194
6,0.0,6.0,6.0,139.3400047836355,2462.812556909478,39.33284785889892,45.83619381771348,54.17096310702308,83.75847332538298,1.6704183214572634,121.83821559875602,3415.567005633157,399.9880240115608,400.0,53.806029087905074,50.70000416667834,599.9999587739113,599.9951550312466,1.6221102103307385,1219.506405728874,1219.4725663003499,1.622195,1.6222282316112928,287.3485780204298,185.47168050416542,1.5720615032643102,976.7746998252092,981.4666942487235,1.571315,1.5713130891054168,283.7951463120838,981.4667045653692,1.521219160974969,291.1950123980555,1.5211015830643275,283.7951463120838,1.520795,1.5206743644237553,154.90798864680642,267.1414585894689,154.90799067094764,1.4234326599287341,357.32189591084983,357.322405983014,1.4226425283055097,267.1414585894689,357.322405983014,379.68539402144256,1.422445544969981,1.411445,1.4114325594640422,11.012985505938877,265.9349955063115,1.361375,1.3612299327756197,66.1979404195074,203.58365682956708,66.1979405509147,1.2641727024373197,190.0,190.0899642335974,1.4226425283055097,203.58365682956708,190.08996423359793,236.43652796851745,1.2638198838235863,1.251615,1.2515963914579158,12.223492365670552,201.81194929303643,1.200915,1.2007900195718924,134.85884838058536,0.014472501540488366,0.012339285678294575,1.1728800124910168,2.012651920994923,0.9008005048117416
7,0.0,7.0,7.0,139.33432352215456,2462.7121415109277,39.33124415439337,45.83432495454835,54.16875441321283,83.75847332538298,1.6704183214572634,121.82213396054738,3415.4258289218715,399.9970852156594,400.0,53.80816568639539,50.70195123020371,599.9999587739113,599.990681416308,1.6221037332963566,1219.506405728874,1219.474631535318,1.622195,1.6222217608782035,287.3274578289292,185.48156086771607,1.572069523808483,976.7508368803512,981.4359057893619,1.571315,1.5713212344946113,283.7761101847348,981.4359125796329,1.5212515587205317,291.1107335699556,1.5211340019620803,283.7761101847348,1.520795,1.5207068220884843,154.89765336667054,267.10065811578124,154.8976553998121,1.4234420956961154,357.34245674691,357.34275279651973,1.4226521936502259,267.10065811578124,357.34275279651973,379.72038029532433,1.422455256473017,1.411445,1.4114446684938777,11.010587979139341,265.8933593102815,1.361375,1.3612621262408064,66.19591446018741,203.55604445736532,66.19591461698025,1.264181170270243,190.0,190.0658824972872,1.4226521936502259,203.55604445736532,190.0658824972872,236.41914298400565,1.263828468612366,1.251615,1.25160911175002,12.219356862345876,201.785043198733,1.200915,1.2008239083283374,134.85851943428463,0.014462996926086163,0.012335457015029782,1.1724735377427964,2.012651920994923,0.9008560860539206
8,0.0,8.0,8.0,139.33184561002713,2462.668344805798,39.330544690223924,45.83350984003251,54.16779107977069,83.75847332538298,1.6704183214572634,121.81282493149432,3415.363939213954,400.00288953856284,400.0,53.80991941783317,50.70312912883136,599.9999587739113,599.9894846173329,1.6220972133433809,1219.506405728874,1219.4805141196966,1.622195,1.6222152455813104,287.3160964921289,185.48762287759078,1.5720730232364157,976.7347582456265,981.4154345189447,1.571315,1.571324802302229,283.76603568759964,981.4154390711726,1.5212747057035505,291.06159134532516,1.5211571609899401,283.76603568759964,1.520795,1.5207300031514017,154.88742787470977,267.0712502034851,154.88742989683402,1.4234462722777923,357.3542840650402,357.3544538741313,1.4226565295316629,267.0712502034851,357.3544538741313,379.74712891598324,1.4224596237364997,1.411445,1.4114505953429808,11.009028393518916,265.86311788776555,1.361375,1.3612856778269398,66.19386290384135,203.5335402758392,66.19386308438739,1.2641835463708753,190.0,190.04884788386346,1.4226565295316629,203.5335402758392,190.04884788386366,236.4103051929677,1.2638309387875937,1.251615,1.25161483037067,12.216108416923666,201.76293212300624,1.200915,1.200847359034915,134.85817060275835,0.014454817833835934,0.012331984102165483,1.1721404855928808,2.012651920994923,0.9009063164506004
9,0.0,9.0,9.0,139.33121716098162,2462.6572370682675,39.33036729184697,45.83330311036935,54.167546758765305,83.75847332538298,1.6704183214572634,121.80768531302239,3415.34788074888,400.0060267899971,400.0,53.81121901319228,50.703680583540795,599.9999587739113,599.9903005302995,1.6220914705358283,1219.506405728874,1219.4877854201318,1.622195,1.622209505854656,287.31057122782903,185.49110665183113,1.5720739124423364,976.7236632809431,981.4015133510452,1.571315,1.57132572600405,283.7613016390084,981.4015164706698,1.5212911275479026,291.03382096511734,1.5211735893191747,283.7613016390084,1.520795,1.5207464433459157,154.87734666306113,267.0485807617484,154.8773486633879,1.4234473918576926,357.36106237594447,357.3611598510433,1.4226577675928445,267.0485807617484,357.3611598510433,379.76853586740043,1.4224608846251854,1.411445,1.4114529382723475,11.00794635283786,265.839651114928,1.361375,1.3613031101214108,66.19178965516407,203.51423583327968,66.19178985798789,1.264182689043953,190.0,190.0368758757048,1.4226577675928445,203.51423583327968,190.03687587570445,236.40763668612462,1.2638301608558988,1.251615,1.2516167245332332,12.213436322665583,201.7437945143452,1.200915,1.200863452025797,134.85780752280843,0.014447680880251569,0.012328803980513229,1.171863945852932,2.012651920994923,0.900952180509079
