,i,j,steps,acidgas_Fm,acidgas_CO2,acidgas_H2O,acidgas_H2S,acidgas_T,acidgas_P,air,air_SP,second_air2,air2_SP,COG,COG_SP,burner_input_T_SP,burner_input_T_PV,burner_inputP,burner_output_T_SP,burner_output_T_PV,burner_output_P_SP,burner_output_P_PV,fur_F,fur_inputT,fur_inputP,fur_temp,fur_outputT,fur_outputP_SP,fur_outputP_PV,WHB_F,WHB_inputT,WHB_inputP,WHB_outputT,WHB_outputP,SEP1_F,SEP1_P_SP,SEP1_P_PV,SEP1_T,HEATER1_F,HEATER1_input_T,HEATER1_input_P,HEATER1_output_T_SP,HEATER1_output_T_PV,HEATER1_output_P,cat1_F,cat1_input_temp,cat1_output_temp,cat1_input_P,cat1_output_P_SP,cat1_output_P_PV,cat1_deltaP,SEP2_F,SEP2_P_SP,SEP2_P_PV,SEP2_T,HEATER2_F,HEATER2_input_T,HEATER2_input_P,HEATER2_output_T_SP,HEATER2_output_T_PV,HEATER2_output_P,cat2_F,cat2_input_temp,cat2_output_temp,cat2_input_P,cat2_output_P_SP,cat2_output_P_PV,cat2_deltaP,SEP3_F,SEP3_P_SP,SEP3_P_PV,SEP3_T,B35_H2S,B35_SO2,ratio,ratioSP,conv
1042,0.0,1042.0,1042.0,140.44388358348036,40.12133891329105,45.39092164789031,54.931623022299014,83.6,1.6722000000000001,123.26238190262015,3456.3699311648966,319.999999997709,320.0,43.0323205097252,40.53986330573656,599.9999587739113,599.9999593623587,1.6221194666239585,1219.506405728874,1219.5067534200653,1.622195,1.6221949998191743,284.64159277035833,168.3286831864966,1.5720408158805044,957.6959568381114,960.7559309088837,1.571315,1.5713150000019627,281.2712417292155,960.7559309088637,1.5213278118777225,261.4338937920597,1.5212137992932262,281.2712417292155,1.520795,1.520794984084066,136.67005372750205,264.7491736208083,136.67005377658373,1.4229872909632713,341.6178077368022,341.617824170763,1.4222438117096963,264.7491736208083,341.617824170763,368.86139822868273,1.422055041011856,1.411445,1.4114449671361378,10.610073875718218,263.2955025090238,1.361375,1.3613752803612338,64.62877086296957,197.06118883029552,64.62877087408198,1.2635161186706196,190.0,189.99995820572175,1.4222438117096963,197.06118883029552,189.99995820572178,237.92874821049034,1.263183820139131,1.251615,1.2516150890885687,11.56873105056233,195.28699452392624,1.200915,1.200915391209413,132.63817848782955,0.014228392082357339,0.009220901938706678,1.5430586049972688,2.012651920994923,0.9172862774311623
1043,0.0,1043.0,1043.0,140.44388358323565,40.121338913221145,45.39092164781122,54.931623022203304,83.6,1.6722000000000001,123.26238190240252,3456.36993115977,319.99999999740567,320.0,43.032320219123875,40.539841066760175,599.9999587739113,599.9999593567728,1.6221194666263559,1219.506405728874,1219.5067499222043,1.622195,1.6221949998213152,284.6415927540747,168.32868283559776,1.5720408158809547,957.6959567605913,960.7559309471734,1.571315,1.5713150000025586,281.27124170557,960.7559309471643,1.5213278118864053,261.43389377450626,1.521213799301921,281.27124170557,1.520795,1.5207949840927806,136.67083201787946,264.74883278563453,136.6708320669398,1.4229872852797552,341.61879334436776,341.6188097685576,1.422243806115821,264.74883278563453,341.6188097685576,368.8622556481528,1.422055035496523,1.411445,1.4114449671574616,10.610068339061307,263.29516984489936,1.361375,1.3613752790347875,64.62891591876902,197.06146375119337,64.6289159298141,1.2635161404170148,190.0,189.99995830723628,1.422243806115821,197.06146375119337,189.99995830723628,237.9285627912158,1.2631838410938183,1.251615,1.2516150887346456,11.568752359172763,195.28727397353552,1.200915,1.2009153895712572,132.63822923419065,0.014228554342194494,0.009220940788053668,1.5430697007217005,2.012651920994923,0.917285369591443
1044,0.0,1044.0,1044.0,140.44388358245294,40.12133891299754,45.390921647558244,54.93162302189716,83.6,1.6722000000000001,123.26238190171034,3456.369931140193,319.9999999972468,320.0,43.032319931453415,40.539819051558105,599.9999587739113,599.9999593509862,1.622119466628816,1219.506405728874,1219.5067464592112,1.622195,1.6221949998235217,284.6415927369484,168.32868248854095,1.5720408158821704,957.6959566842237,960.7559306998268,1.571315,1.571315000003856,281.27124169612347,960.755930699813,1.5213278119054348,261.4338934584473,1.5212137993209784,281.27124169612347,1.520795,1.5207949841119135,136.6716098527994,264.7484921908376,136.67160990183928,1.4229872796102065,341.61977834438585,341.61979475881753,1.4222438005356448,264.7484921908376,341.61979475881753,368.86311254646,1.422055029994798,1.411445,1.4114449671864606,10.610062808337428,263.29483741572386,1.361375,1.3613752777214685,64.62906017393672,197.0617373460697,64.62906018491734,1.2635161620841528,190.0,189.9999584019528,1.4222438005356448,197.0617373460697,189.9999584019528,237.9283790146308,1.2631838619729274,1.251615,1.2516150883888821,11.568773584045289,195.28755204670324,1.200915,1.2009153879452101,132.63827946497057,0.014228715820039312,0.009220979348516022,1.5430807598901313,2.012651920994923,0.9172844662883236
1045,0.0,1045.0,1045.0,140.44388358303726,40.121338913164465,45.3909216477471,54.931623022125706,83.6,1.6722000000000001,123.26238190222735,3456.3699311546075,319.9999999974973,320.0,43.03231964678011,40.53979725785873,599.9999587739113,599.9999593450028,1.6221194666305367,1219.506405728874,1219.506743031098,1.622195,1.6221949998249914,284.6415927225839,168.32868214433003,1.572040815881437,957.6959566079097,960.7559306848185,1.571315,1.5713150000032443,281.27124167778305,960.7559306848223,1.5213278119129052,261.43389338939676,1.5212137993284613,281.27124167778305,1.520795,1.5207949841194237,136.67238723282102,264.74815176855407,136.67238728183807,1.4229872739339078,341.62076278859405,341.62077919367096,1.4222437949488167,264.74815176855407,341.62077919367096,368.8639689555179,1.4220550244864067,1.411445,1.4114449672074274,10.610057278979346,263.29450515544823,1.361375,1.361375276405561,64.62920363097707,197.06200958381388,64.62920364189435,1.2635161836564253,190.0,189.99995850122446,1.4222437949488167,197.06200958381388,189.99995850122448,237.928196889518,1.2631838827609476,1.251615,1.2516150880390748,11.568794721872777,195.28782871379508,1.200915,1.200915386319618,132.63832918176098,0.014228876518254531,0.009221017621363129,1.5430917825478678,2.012651920994923,0.9172835675194104
1046,0.0,1046.0,1046.0,140.44388358332054,40.12133891324539,45.39092164783865,54.9316230222365,83.6,1.6722000000000001,123.26238190247665,3456.369931161343,319.9999999975978,320.0,43.03231936493873,40.53977568341063,599.9999587739113,599.9999593392049,1.622119466632432,1219.506405728874,1219.5067396375482,1.622195,1.622194999826638,284.6415927077964,168.328681803714,1.5720408158811314,957.6959565325026,960.7559305229038,1.571315,1.5713150000030238,281.2712416643485,960.755930522882,1.521327811925482,261.4338931639695,1.5212137993410608,281.2712416643485,1.520795,1.5207949841320811,136.6731641582324,264.74781156051625,136.6731642072276,1.422987268264514,341.6217466469018,341.6217630420478,1.4222437893687643,264.74781156051625,341.6217630420478,368.86482485544013,1.4220550189847285,1.411445,1.4114449672309863,10.610051753742189,263.2941731034832,1.361375,1.361375275094042,64.62934629242653,197.06228048003038,64.6293463032783,1.263516205140126,190.0,189.99995859997347,1.4222437893687643,197.06228048003038,189.99995859997347,237.92801640655222,1.2631839034641266,1.251615,1.251615087690128,11.568815773998598,195.2881039890114,1.200915,1.2009153846969485,132.63837838615197,0.01422903643905774,0.009221055607757675,1.5431027687423173,2.012651920994923,0.9172826732691767
1047,0.0,1047.0,1047.0,140.44388358330835,40.12133891324191,45.390921647834716,54.93162302223173,83.6,1.6722000000000001,123.26238190246522,3456.3699311613195,319.9999999975299,320.0,43.032319085898884,40.5397543260118,599.9999587739113,599.9999593336152,1.6221194666345105,1219.506405728874,1219.5067362781995,1.622195,1.6221949998284706,284.64159269259466,168.3286814666487,1.5720408158812462,957.6959564579813,960.7559304495204,1.571315,1.5713150000032434,281.27124165023463,960.7559304495106,1.5213278119358495,261.43389303609536,1.5212137993514439,281.27124165023463,1.520795,1.5207949841425012,136.67394062914593,264.74747155042337,136.6739406781191,1.4229872625974016,341.6227299304625,341.6227463161195,1.4222437837909532,264.74747155042337,341.6227463161195,368.86568025317143,1.4220550134852485,1.411445,1.4114449672536633,10.610046231585235,263.29384124551876,1.361375,1.3613752737867162,64.6294881607969,197.06255004002836,64.62948817158528,1.2635162265362825,190.0,189.99995869841317,1.4222437837909532,197.06255004002836,189.9999586984132,237.9278375589725,1.2631839240834757,1.251615,1.2516150873426273,11.56883674084841,195.2883778787183,1.200915,1.2009153830791544,132.63842707973438,0.014229195584800795,0.009221093308889261,1.543113718530931,2.012651920994923,0.9172817835207648
1048,0.0,1048.0,1048.0,140.4438835838901,40.12133891340811,45.39092164802274,54.931623022459284,83.6,1.6722000000000001,123.26238190297818,3456.369931175287,319.99999999770887,320.0,43.03231880971876,40.5397331834953,599.9999587739113,599.9999593278662,1.6221194666362322,1219.506405728874,1219.5067329525677,1.622195,1.6221949998299487,284.6415926786818,168.3286811327025,1.5720408158805135,957.6959563839251,960.7559304664281,1.571315,1.5713150000026146,281.2712416336855,960.7559304664275,1.5213278119409717,261.4338930098664,1.521213799356574,281.2712416336855,1.520795,1.5207949841476474,136.67471664608297,264.7471317231636,136.6747166950348,1.4229872569287512,341.62371265191433,341.6237290282008,1.4222437782116442,264.7471317231636,341.6237290282008,368.86653515492355,1.4220550079842444,1.411445,1.411444967272794,10.610040711450441,263.2935095662646,1.361375,1.3613752724796928,64.62962923859037,197.06281825675524,64.62962924931452,1.2635162478408386,190.0,189.99995879934724,1.4222437782116442,197.06281825675524,189.99995879934724,237.92766034586322,1.2631839446149633,1.251615,1.2516150869934446,11.568857621518713,195.2886503760043,1.200915,1.2009153814625577,132.63847526409307,0.014229353957732088,0.009221130725945057,1.5431246319603336,2.012651920994923,0.9172808982652098
1049,0.0,1049.0,1049.0,140.4438835834417,40.12133891328001,45.39092164787782,54.9316230222839,83.6,1.6722000000000001,123.2623819025811,3456.3699311648065,319.99999999745796,320.0,43.03231853622337,40.53971225367582,599.9999587739113,599.9999593225281,1.6221194666385395,1219.506405728874,1219.506729660496,1.622195,1.6221949998320147,284.6415926629489,168.3286808025807,1.572040815881248,957.6959563111059,960.7559303146761,1.571315,1.5713150000034426,281.2712416210415,960.7559303146628,1.5213278119551672,261.4338928004461,1.5212137993707904,281.2712416210415,1.520795,1.520794984161918,136.67549220906383,264.74679212236384,136.67549225799533,1.4229872512713346,341.6246947787237,341.62471114512266,1.422243772643374,264.74679212236384,341.62471114512266,368.8673895425583,1.4220550024942027,1.411445,1.4114449672979354,10.610035196267242,263.29317810746363,1.361375,1.361375271181662,64.62976952831832,197.0630851544674,64.62976953897896,1.2635162690626658,190.0,189.99995889643364,1.422243772643374,197.0630851544674,189.99995889643364,237.92748475446703,1.263183965067386,1.251615,1.2516150866490847,11.568878418301232,195.28892150437014,1.200915,1.200915379853317,132.63852294081394,0.014229511560166677,0.009221167860076502,1.5431355090903447,2.012651920994923,0.9172800174812068
1050,0.0,1050.0,1050.0,140.44388358376276,40.12133891337172,45.39092164798158,54.93162302240947,83.6,1.6722000000000001,123.2623819028642,3456.3699311723612,319.99999999760803,320.0,43.03231826556166,40.53969153445027,599.9999587739113,599.9999593168836,1.6221194666403274,1219.506405728874,1219.506726401378,1.622195,1.6221949998335639,284.6415926488439,168.32868047544676,1.5720408158808847,957.6959562386775,960.7559302987837,1.571315,1.5713150000032041,281.2712416017516,960.7559302987833,1.5213278119642335,261.4338927253908,1.521213799379871,281.2712416017516,1.520795,1.5207949841710282,136.67626731839295,264.7464527098833,136.67626736730367,1.4229872456133117,341.62567633890257,341.62569269582616,1.4222437670745078,264.7464527098833,341.62569269582616,368.86824343241534,1.422054997003532,1.411445,1.4114449673200111,10.610029683520983,263.2928468332296,1.361375,1.3613752698860195,64.62990903246957,197.06335072458825,64.62990904306722,1.2635162901960253,190.0,189.99995899447842,1.4222437670745078,197.06335072458825,189.99995899447842,237.92731078407482,1.2631839854350324,1.251615,1.2516150863048106,11.568899130221855,195.28919125661324,1.200915,1.2009153782481619,132.63857011147854,0.014229668394465989,0.009221204712485534,1.5431463499773497,2.012651920994923,0.9172791411576509
1051,0.0,1051.0,1051.0,140.44388358384143,40.1213389133942,45.390921648007,54.93162302244024,83.6,1.6722000000000001,123.26238190293303,3456.3699311738924,319.9999999977114,320.0,43.03231799761075,40.53967102368036,599.9999587739113,599.9999593113231,1.6221194666421952,1219.506405728874,1219.5067231750454,1.622195,1.6221949998351952,284.6415926344273,168.328680151726,1.572040815880866,957.6959561671065,960.7559302151732,1.571315,1.5713150000032534,281.2712415913614,960.7559302151741,1.5213278119737454,261.4338926002015,1.5212137993893955,281.2712415913614,1.520795,1.5207949841805857,136.6770419742878,264.74611350018205,136.67704202317685,1.4229872399590104,341.6266573223676,341.6266736698314,1.4222437615092933,264.74611350018205,341.6266736698314,368.8690968185564,1.4220549915164638,1.411445,1.4114449673422835,10.610024174180221,263.2925157570777,1.361375,1.361375268594489,64.63004775353423,197.06361497447122,64.63004776406856,1.2635163112424384,190.0,189.99995909218217,1.4222437615092933,197.06361497447122,189.99995909218217,237.92713842883205,1.2631840057194033,1.251615,1.251615085961559,11.568919757844354,195.28945963962857,1.200915,1.200915376647208,132.63861677766516,0.014229824462920093,0.009221241284337085,1.5431571546761749,2.012651920994923,0.9172782692799493
